id,ics_table_id,funder
9591,5109,Leverhulme Trust
9592,5113,European Commission [EU]
9593,5113,European Space Agency
9594,5114,Research England and SWRI
9595,5114,Research England
9596,5114,Science and Technology Facilities Council [GBR]
9597,5114,Partnership for Clean Competition
9598,5116,Ministry of Science and Innovation [ESP]
9599,5116,European Commission [EU]
9600,5117,Higher Education Funding Council for England
9601,5117,Arts and Humanities Research Council [GBR]
9602,5120,Arts and Humanities Research Council [GBR]
9603,5120,Economic and Social Research Council [GBR]
9604,5120,European Commission [EU]
9605,5121,Arts and Humanities Research Council [GBR]
9606,5123,Global Challenges Research Fund [GBR]
9607,5123,British Academy [GBR]
9608,5123,Documentation Centre for Music
9609,5124,Gerda Henkel Stiftung
9610,5124,Arts and Humanities Research Council [GBR]
9611,5124,Economic and Social Research Council [GBR]
9612,5124,Rift Valley Institute
9613,5125,British Academy [GBR]
9614,5126,Habitat [UN]
9615,5126,Global Challenges Research Fund [GBR]
9616,5127,Ministry of Defence [GBR]
9617,5127,Engineering and Physical Sciences Research Council [GBR]
9618,5127,European Space Agency
9619,5127,European Commission [EU]
9620,5127,Natural Environment Research Council [GBR]
9621,5127,QinetiQ
9622,5128,European Space Agency
9623,5128,European Commission [EU]
9624,5128,UK Space Agency
9625,5129,Leverhulme Trust
9626,5130,Royal Town Planning Institute
9627,5131,Forest Research Institute
9628,5131,Royal Society [GBR]
9629,5132,John Templeton Foundation
9630,5132,Templeton World Charity Foundation
9631,5132,Templeton Religious Trust
9632,5132,Templeton Religion Trust
9633,5133,Mersey Care NHS Foundation Trust
9634,5134,Cancer Research UK [GBR]
9635,5134,Candlelighters
9636,5134,European Commission [EU]
9637,5134,National Institute for Health and Care Research [GBR]
9638,5134,Teenage Cancer Trust
9639,5135,Cancer Research UK [GBR]
9640,5135,Candlelighters
9641,5135,European Commission [EU]
9642,5135,National Institute for Health and Care Research [GBR]
9643,5135,Teenage Cancer Trust
9644,5136,Engineering and Physical Sciences Research Council [GBR]
9645,5137,Leverhulme Trust
9646,5138,Leverhulme Trust
9647,5139,Department of Health and Social Care [GBR]
9648,5139,Medical Research Council [GBR]
9649,5140,Engineering and Physical Sciences Research Council [GBR]
9650,5141,University of Nottingham
9651,5142,Engineering and Physical Sciences Research Council [GBR]
9652,5142,European Commission [EU]
9653,5143,Arts and Humanities Research Council [GBR]
9654,5146,Social Sciences and Humanities Research Council [CAN]
9655,5146,Sport Canada
9656,5146,Creative Scotland
9657,5146,Glasgow Life
9658,5148,European Research Council [EU]
9659,5148,British Academy [GBR]
9660,5148,Arts and Humanities Research Council [GBR]
9661,5149,The Microbiology Society
9662,5149,Engineering and Physical Sciences Research Council [GBR]
9663,5149,Society for Applied Microbiology
9664,5151,Arts and Humanities Research Council [GBR]
9665,5151,Leverhulme Trust
9666,5156,Department of Trade and Industry [GBR]
9667,5156,European Commission [EU]
9668,5156,Engineering and Physical Sciences Research Council [GBR]
9669,5156,Aerospace Technology Institute
9670,5156,Innovate UK [GBR]
9671,5156,Lloyds Register Foundation
9672,5156,BAE Systems
9673,5157,Government Communications Headquarters [GBR]
9674,5158,Arts and Humanities Research Council [GBR]
9675,5158,UK Research and Innovation [GBR]
9676,5159,Siemens
9677,5160,Fight for Sight
9678,5161,National Institute of Health Research
9679,5163,British Academy [GBR]
9680,5163,Leverhulme Trust
9681,5163,European Commission [EU]
9682,5164,Engineering and Physical Sciences Research Council [GBR]
9683,5165,Medical Research Council [GBR]
9684,5165,National Institute for Health and Care Research [GBR]
9685,5166,Engineering and Physical Sciences Research Council [GBR]
9686,5166,Wellcome Trust
9687,5167,Partnership for Clean Competition
9688,5167,World Anti-Doping Agency
9689,5168,National Institute for Health and Care Research [GBR]
9690,5168,European Cooperation in Science and Technology
9691,5170,Engineering and Physical Sciences Research Council [GBR]
9692,5171,Ministry of Education [BRA]
9693,5172,Shell
9694,5173,UK Carbon Capture and Research Centre
9695,5174,"National Centre for the Replacement, Refinement and Reduction of Animals in Research"
9696,5174,Organisation for Economic Co-operation and Development [OECD]
9697,5175,Fifth Framework Programme [EU]
9698,5175,European Commission [EU]
9699,5175,Biotechnology and Biological Sciences Research Council [GBR]
9700,5175,Sixth Framework Programme [EU]
9701,5176,US Office of Naval research
9702,5176,Scottish Government
9703,5176,US National Oceanic and Atmospheric Administration
9704,5177,"Department for Business, Energy and Industrial Strategy [GBR]"
9705,5177,Control and Instrumentation Nuclear Industry Forum
9706,5177,European Commission [EU]
9707,5177,Engineering and Physical Sciences Research Council [GBR]
9708,5177,Lloyds Register Foundation
9709,5177,British Energy
9710,5177,Railtrack
9711,5177,Health and Safety Executive [GBR]
9712,5179,Innovate UK [GBR]
9713,5179,European Union [EU]
9714,5180,National Institute for Health and Care Research [GBR]
9715,5180,Ferens Education Trust
9716,5180,British Association of Chartered Physiotherapists in Amputee Rehabilitation
9717,5180,Help for Health
9718,5182,Medical Research Council [GBR]
9719,5183,Economic and Social Research Council [GBR]
9720,5184,Engineering and Physical Sciences Research Council [GBR]
9721,5184,European Research Council [EU]
9722,5186,Arts and Humanities Research Council [GBR]
9723,5186,European Commission [EU]
9724,5186,Research England
9725,5186,Arts council England
9726,5186,British Council [GBR]
9727,5190,Ludwig Boltzmann Gesellschaft
9728,5190,Engineering and Physical Sciences Research Council [GBR]
9729,5190,British Academy [GBR]
9730,5190,Leverhulme Trust
9731,5191,European Commission [EU]
9732,5191,Scottish Institute for Policing Research
9733,5193,National Institute for Health and Care Research [GBR]
9734,5194,Arts and Humanities Research Council [GBR]
9735,5194,Engineering and Physical Sciences Research Council [GBR]
9736,5194,Office for Students [GBR]
9737,5194,Lancashire County Council
9738,5194,Global Challenges Research Fund [GBR]
9739,5194,Simon Fraser University
9740,5194,Lancaster University
9741,5195,Vindolanda Trust
9742,5195,Arts Council England [GBR]
9743,5195,Roman Research Trust
9744,5195,Institute for Classical Studies
9745,5196,National Institute for Health and Care Research [GBR]
9746,5199,Arts and Humanities Research Council [GBR]
9747,5200,Arts and Humanities Research Council [GBR]
9748,5200,Welsh Government
9749,5200,Arts Council England [GBR]
9750,5200,National Lottery Heritage Fund
9751,5201,European Commission [EU]
9752,5201,European Organisation for Research and Treatment of Cancer
9753,5201,Fight for Sight
9754,5201,North West Cancer Research
9755,5201,National Health Service [GBR]
9756,5202,Arts and Humanities Research Council [GBR]
9757,5203,Department for International Development [GBR]
9758,5203,Joint UK Funding of Global Health Research Initiatives
9759,5203,Medical Research Council [GBR]
9760,5204,Leverhulme Trust
9761,5207,Arts Council England [GBR]
9762,5208,Standard Life Investments
9763,5208,Engineering and Physical Sciences Research Council [GBR]
9764,5211,Medical Research Council [GBR]
9765,5212,Economic and Social Research Council [GBR]
9766,5212,Joseph Rowntree Foundation
9767,5212,The Electoral Commission
9768,5213,Natural Environment Research Council [GBR]
9769,5213,European Commission [EU]
9770,5213,British Academy [GBR]
9771,5214,Arts and Humanities Research Council [GBR]
9772,5214,European Union [EU]
9773,5216,International Atomic Energy Agency
9774,5216,Norwegian Radiation Protection Authority
9775,5217,Economic and Social Research Council [GBR]
9776,5219,Economic and Social Research Council [GBR]
9777,5219,Comic relief
9778,5220,"Department of Agriculture, Animal and Plant Health Inspection Service [USA]"
9779,5220,UK Research and Innovation (UKRI)
9780,5220,Horizon 2020 [EU]
9781,5220,Forestry Commission
9782,5221,Global Action Plan
9783,5222,British Academy [GBR]
9784,5223,European Commission [EU]
9785,5224,Economic and Social Research Council [GBR]
9786,5225,Arts and Humanities Research Council [GBR]
9787,5227,European Space Agency
9788,5227,European Union [EU]
9789,5228,Department for International Development [GBR]
9790,5229,Leverhulme Trust
9791,5229,Natural Environment Research Council [GBR]
9792,5230,Economic and Social Research Council [GBR]
9793,5232,InterTrade Ireland
9794,5235,Engineering and Physical Sciences Research Council [GBR]
9795,5236,European Research Council [EU]
9796,5236,Wellcome Trust
9797,5236,Engineering and Physical Sciences Research Council [GBR]
9798,5237,Arts and Humanities Research Council [GBR]
9799,5237,"National Endowment for Science, Technology and the Arts [GBR]"
9800,5237,Arts Council England [GBR]
9801,5238,Big Lottery Fund
9802,5239,Scottish Fisheries Innovation Centre
9803,5240,Biotechnology and Biological Sciences Research Council [GBR]
9804,5240,Scottish Executive Environment and Rural Affairs Department
9805,5240,Natural Environment Research Council [GBR]
9806,5240,European Commission [EU]
9807,5241,National Institute for Health and Care Research [GBR]
9808,5242,Seventh Framework Programme [EU]
9809,5242,European Commission [EU]
9810,5243,Alexander von Humboldt Foundation
9811,5244,Global Action Fund for Fungal Infections
9812,5244,Medical Research Council [GBR]
9813,5245,British Heart Foundation
9814,5246,National Lottery Heritage Fund
9815,5247,Innovate UK [GBR]
9816,5247,Marie Curie
9817,5248,Sir Halley Stewart Trust
9818,5248,Network Rail
9819,5250,British Council [GBR]
9820,5250,British Council and Higher Education Commission of Pakistan
9821,5250,Economic and Social Research Council [GBR]
9822,5253,National Institute for Health and Care Research [GBR]
9823,5253,George Davies Early Career Award
9824,5254,Institutional University Cooperation
9825,5257,National Health Service [GBR]
9826,5258,"United Nations Educational, Scientific and Cultural Organization [UN]"
9827,5258,London School of Economics and Political Science
9828,5260,Equality and Human Rights Commission
9829,5260,Leverhulme Trust
9830,5260,Liverpool City Council
9831,5262,Scottish Government
9832,5262,Education Scotland
9833,5262,Economic and Social Research Council [GBR]
9834,5263,Horizon 2020 [EU]
9835,5264,English Institute of Sport
9836,5264,Nicholas Institute of Sports Medicine and Athletic Trauma
9837,5265,Economic and Social Research Council [GBR]
9838,5265,Regional Studies Association
9839,5266,United Nations [UN]
9840,5268,Co-operation Ireland
9841,5268,Department for International Development [GBR]
9842,5268,Irish Department of Foreign Affairs Reconciliation Fund
9843,5268,Arts and Humanities Research Council [GBR]
9844,5268,International Development Research Centre
9845,5269,Arts and Humanities Research Council [GBR]
9846,5270,Electoral Commission
9847,5270,British Academy [GBR]
9848,5270,Economic and Social Research Council [GBR]
9849,5270,Leverhulme Trust
9850,5271,Newton Fund
9851,5271,European Research Council [EU]
9852,5271,Engineering and Physical Sciences Research Council [GBR]
9853,5273,British Academy [GBR]
9854,5275,UNITAS
9855,5275,Derby and Nottinghamshire Collaborative Outreach Project
9856,5275,Derbyshire County Council
9857,5275,Derby County Community Trust
9858,5275,Arts Council England [GBR]
9859,5275,D2N2 Local Enterprise Partnership
9860,5276,Arts and Humanities Research Council [GBR]
9861,5276,Malone Society
9862,5277,European Commission [EU]
9863,5278,Economic and Social Research Council [GBR]
9864,5278,Scottish Government
9865,5279,National Lottery Heritage Fund
9866,5280,National Health Service [GBR]
9867,5280,Advance HE
9868,5281,National Institute for Health and Care Research [GBR]
9869,5282,Economic and Social Research Council [GBR]
9870,5283,Comic Relief
9871,5283,National Health Service [GBR]
9872,5283,National Community Lottery Fund
9873,5283,Public Health England
9874,5283,Campaign to End Loneliness
9875,5283,Department of Health and Social Care [GBR]
9876,5283,World Economic Forum
9877,5284,Springer
9878,5284,Elsevier
9879,5285,European Research Council [EU]
9880,5285,Economic and Social Research Council [GBR]
9881,5285,Department for International Development [GBR]
9882,5286,European Union [EU]
9883,5286,Economic and Social Research Council [GBR]
9884,5286,Arts and Humanities Research Council [GBR]
9885,5286,Campaign to Protect Rural England
9886,5286,European Commission [EU]
9887,5287,Interreg
9888,5287,British Council [GBR]
9889,5287,Innovate UK [GBR]
9890,5287,Department for International Development [GBR]
9891,5287,Biotechnology and Biological Sciences Research Council [GBR]
9892,5287,Newton Fund
9893,5287,Ministry of Science and Technology [CHN]
9894,5288,Arts and Humanities Research Council [GBR]
9895,5290,Department for Work and Pensions [GBR]
