REF impact case study identifier,reassigned,reassignment,final_topic,reassignment_notes
dae1e46f-580c-4803-a16e-ec2356c6d8b9,1,,2,
646c2da2-2543-4f8b-8180-0a740b38e0d2,1,,2,
60f000a4-9548-4040-a4db-b89a674649ca,1,,2,
a84d8ddd-02fa-4275-b998-823bfcc1278e,1,,2,
b6e9aad0-af36-4bb2-9782-3e76c347fac0,1,,2,
724faa64-97f1-444e-94f6-4b320c3853cc,1,,2,
28281a31-25db-40b6-ba2e-ede217a685b8,1,,2,
bde2cf94-1e68-4944-877b-4c04784510f6,1,,2,
95fbb0bd-f9c9-4954-b0f6-fb3ea8b6a46e,1,,2,
50449cc9-a948-493a-9344-ba05357cda7f,1,,2,
b1a3cde2-2b8d-4c75-9a75-22073279f4d5,1,,2,
8aef2037-8117-41bd-8f20-5d39b0196d5d,1,,2,
d5aa7427-51f8-408a-851c-0b5d3ac263c2,1,,2,
bb79068c-ded7-4b36-b27c-a242b5ef35bc,1,,2,
2e1741cb-ecba-47a4-ac8b-980e5c7030d7,1,,2,
66b9c331-880c-4daa-9f2d-8d0c39b534dc,1,,2,
94500eb2-1063-4755-a82f-32cbf8788a0a,1,,2,
32e0488d-79e4-45ed-9e49-6d3c184779c4,1,,2,
cc1bab11-4e89-4ff2-8434-265a87cf0b68,1,,2,
58b0f8a5-340b-4b17-9c55-1e0838c00b47,1,,2,
f91dbcc9-d529-4311-b056-d0d56a3c8328,1,,2,
dc58b8cb-051b-44a7-8d33-bdb325827149,1,,2,
16231d60-e824-4734-b9df-d6b27871ec03,1,,2,
ca88856b-afbc-4700-9bb5-c37f59464c8d,1,,2,
69423cc4-4a6d-4621-ae04-ed5cc73fbc6c,1,,2,
4bf7cee5-3953-47f3-8aab-3185c551f684,1,,2,
49c9850e-9b42-4ba6-baff-eb6f710a71bf,1,,2,
1bd0fe0a-6f1a-44e5-bfc8-9c627c81a00b,1,,2,
5d0f47da-4e0c-4a41-bb46-0f156491f46d,1,,2,
835bd601-85ed-487d-a4bd-2f02001da734,1,,2,
52a42e12-dd1f-4728-9539-81c9acbb057f,1,,2,
87a5238e-f370-457c-a754-0b693bf1d968,1,,2,
837cec5c-2af4-4e74-bd1e-909849a6c96b,1,,2,
beaa89dd-9f4b-4ed8-9e09-7fe8c4c1b1af,1,,2,
0d4073dd-3f1c-4898-943e-41afeaa5800f,1,,2,
d191adfd-71f3-4e2e-b5be-3b554bb1ba3f,1,,2,
4d04a0d3-c67c-463e-bac0-60ddac4ece9a,1,,2,
471544f4-a888-48ca-9706-21f8a2fa8fcc,1,,2,
7461fa70-0f8d-4b8c-aa40-169671cd0ee9,1,,2,
eec26e76-cc50-4203-b689-1c715947fd42,1,,2,
d6dc3d18-29aa-4135-b3d6-5315334b7c73,1,,2,
219e8f2a-1c2c-4418-b461-219cac89cdb2,1,,2,
692b0a5b-748d-45e0-9688-fe950e089a12,1,,2,
725f1bcb-5484-48b0-b335-34e6c37c9626,1,,2,
2f6e70b2-c79f-42d8-a0c9-45425cbd8786,1,,2,
4b540480-6708-49a4-a3b9-37f4d634aa0a,1,,2,
e62feb2c-9a9b-4ce5-a371-dbf81188de58,1,,2,
547c0426-db7d-4c91-91bf-e7420ae5a181,1,,2,
6da82629-bb4b-4ef2-baff-fba55fce0127,1,,2,
d5b164d2-564e-4bca-b490-d4c93d5343d3,0,82,82,
68bd2265-0444-4cc6-80fa-31ca45ea2676,0,32,32,
800bf6e1-32e5-4a63-b35a-9cd7780cc115,1,,2,
171e5fbc-7e78-4663-930c-566349b4ec0d,0,41,41,
e5b86200-7afd-4921-958e-7106b85dacca,1,,2,
0bfc52d2-a786-4d54-a4de-78a4ab88b3eb,1,,2,
eef78d31-d466-45b6-8661-75ee67319d2e,1,,2,
fe26d581-27a7-4a98-a28f-297b5e1e030e,1,,2,
ff12d026-76ee-49cf-97fd-7fc8ced735c1,1,,2,
6a15b338-a20e-45d7-bd46-6dd9bb1e16cb,1,,2,
4b4052b9-1ce3-40aa-af92-e1a9c2983fec,1,,2,
745a3b32-064b-48b8-aadb-02d9b6c07ef3,1,,2,
9856d83f-e5f2-4f76-9f53-7f520bf22c66,1,,2,
f44e1a3a-9ea6-4ded-8671-c1314c0c504f,1,,2,
958ba2e6-eb39-4424-a465-aa605e771a69,1,,2,
f82e2df3-6e7b-4b1c-a25f-e7d185bdcd93,1,,2,
e0a9eccc-6dae-45ba-bfc0-de54847ef8dc,1,,2,
0f37a8d5-dd56-4131-9c13-2b106ff357a7,1,,2,
36a71ab3-bf05-42d8-a90b-a066ceb21752,1,,2,
fc5a0383-5596-4d16-b255-302ef2d3706c,1,,2,
8f1c4fbc-02ec-4923-94b4-96a7cdc2d7ac,1,,2,
7604f52e-60d3-44eb-a2c6-60f985efcb3b,1,,2,
1ccec531-e298-4e55-9640-4c8f1237d673,1,,2,
f21961a2-e132-43a8-82d5-41ee1c380c90,1,,2,
d559b9ea-c860-4330-b08e-97111982d54a,1,,2,
d887967b-cdfa-476d-8896-1254b2832310,1,,2,
70a9aee2-5d95-42e1-9160-f6435693d76b,1,,2,
55405443-4626-4c7a-9916-1e15858049e7,1,,2,
b3e9dd8f-de20-49ba-b955-0ccfd5620190,0,82,82,
bca042ad-0826-423b-9ce1-ce6fd3076cc7,1,,2,
4f513bd7-9edd-42ab-bf4d-95ec703829a2,1,,2,
2cd75d46-fe11-47ee-a8f0-0d4f077ab65e,1,,2,
bcd4ec71-cf10-4ae3-badd-ab8ed7bf9083,1,,2,
e1ebff34-b0cd-4056-a3e1-893f1deede3c,1,,2,
5298284e-4166-422a-8c77-cb058266a9bc,1,,2,
9058c534-ac80-4f8f-bdf8-dec1215dc08f,1,,2,
eb55099b-13bf-4a8d-8e4e-60c532c76764,1,,2,
49ed341c-8d5f-41e8-9164-0594b5732b46,1,,2,
4e6a75f3-55ef-430d-a8b9-8787beb3b5d7,1,,2,
070e5d1c-1e20-43f0-99b5-47a748471b34,1,,2,
6a31ddcb-3ddd-46c0-880a-467398d957db,1,,2,
5d1fbd7f-19c3-4da0-a9c3-cc65406bb783,1,,2,
62aab456-34ea-4283-80d4-421458377968,1,,2,
9977962d-c355-41d8-a967-3dbc5a64fb6c,1,,2,
63e54836-c377-474f-967f-7ffccd0bba15,1,,2,
cad334d3-567e-450e-91b8-4edbca95b59c,1,,2,
5b7ae014-2097-4058-8aa8-38147f38fe8b,1,,2,
b4de58f3-2b44-44b8-ab05-6d5f0d620178,1,,2,
7be8b8c8-74d0-436e-995e-0fe0b5bacd4b,1,,2,
1142b5d9-c5f8-4e3b-a934-f840e3a85b06,1,,2,
6c3c5564-5f9a-42a5-8444-7cc3a97feba3,1,,2,
ce2088bd-ff1e-4f72-96bd-b10d714cff20,1,,2,
49e44c7d-5c1b-4885-b7f2-61eea86af4fb,0,82,82,
fd7e3442-7d03-4ae2-b9b8-30cb47a16fc5,1,,2,
fa26f480-827d-4421-9a39-c8f4b8214784,1,,2,
6252fab6-74f3-42a7-911f-ede2a1577c9b,1,,2,
005fabd4-0aeb-4237-b52b-b5c3b13d3530,1,,2,
731598dd-a2bc-44bf-9c84-350244e197de,1,,2,
ce68b46c-d4de-4cae-acc0-2b15705f116e,1,,2,
cb182d53-20f1-4256-aa90-a72a34bda29e,1,,2,
ad586d21-ca08-4af8-8f8d-b3b5f127feff,1,,2,
9a668659-82a3-4297-8862-24538979fe7a,1,,2,
71222532-5346-425f-8588-566ed07d8897,1,,2,
cac3fe68-805e-40ac-9ba9-7416cf86ac44,1,,2,
9bdfb437-22f1-4134-9104-aca3e007fde3,1,,2,
9ea6515b-6c14-443a-ac80-55305aa864af,1,,2,
8efca1d8-b9f4-498c-ac3c-7603558dff38,1,,2,
fea963ef-c471-4e4d-b0a3-60ea26f3be94,1,,2,
18db6356-b9d4-4648-aa2a-153291083da0,1,,2,
5f33581b-5328-4595-bcb8-52ab4ca22ac4,1,,2,
89654b74-8dc0-4178-989d-784182729633,1,,2,
a86dcb15-260a-47ac-806b-543af81a6733,0,41,41,
6008d963-82d7-4267-aece-8d7e336b8d0c,0,10,10,
abadeb28-e4e8-48d1-b7dd-686c2eed231d,1,,2,
ed3ed64f-75b8-4c07-b381-89e601f77278,1,,2,
3b88b0be-a49f-443a-a8d2-1061db881d1c,1,,2,
e9b9499b-1ff0-41fb-9b1d-0cb2bad8bcca,0,65,65,
c027f73d-e076-4f83-8387-c1d60d299a71,1,,2,
e7a03ddd-f848-40de-aa79-ee2943aa3d9e,1,,2,
b2a2a949-c2b2-4178-b272-3d0514330e2d,0,56,56,
e67a657d-dcbe-472f-84b6-b000b8c61075,1,,2,
4412a2cd-424f-4d09-b9e9-23bc84bca911,1,,2,
c4c3d212-6691-4e7b-9797-f27169f7f90b,1,,2,
78c70b79-de98-41c7-853d-8062257961f5,1,,2,
eb117ca5-a34f-4a42-888b-314862564928,1,,2,
492e40e6-a66a-4096-b64e-151011977692,0,57,57,
b2ead50d-030c-4aac-bed9-d4f4b1da035f,0,57,57,
b48e06bd-7d2e-4fca-8593-4470f80c4685,0,22,22,
13822b1e-9ea7-426c-8d72-a8f061d7924a,1,,1,
de7b5750-1615-4cd7-bd7a-6fbc7b22d3c2,1,,1,
ca79012e-c6da-4bac-aa6b-5b45615f82c3,1,,1,
e6fee502-2c96-4999-8346-adb42b4023cb,1,,1,
e466cba8-8510-4778-b26c-547137be1212,1,,1,
01cd38fe-f036-4dcd-9013-00de571af041,1,,1,
6ce7170b-9808-42e2-a396-a967579b3ac0,1,,1,
77c589cd-67e7-47bf-bdf6-27d477426521,1,,1,
6031b282-f88f-43e2-96d8-50b1f1b75c09,0,15,15,safeguarding children
eb3987d7-c81d-443f-8805-c993f2e19a1b,1,,1,
11428df5-c5fd-45ed-9e92-c3cb6f4cacf8,1,,1,
80479ddf-2864-49a1-8597-6fa440c9deac,1,,1,
dfb6371f-90b1-4eaa-8283-b55a0a888e0a,1,,1,
da5ee4e0-85f7-40d9-9f71-22c40c5f5170,1,,1,
71fd40e8-833a-4d33-a26a-f41541b0d83d,1,,1,
043d2684-51c5-478f-8199-445c11286f10,1,,1,
c217b928-40f4-4d8f-bd11-ebac3f822c78,1,,1,
d8bcedca-3c69-4193-ad2c-e06bd30f8f47,1,,1,
d5e0237e-bd7d-45ca-8c16-af6ab91912c4,1,,1,
a3c80ae0-20b5-4566-a3ea-dd6ca677880a,1,,1,
29f3d624-ea65-4cad-8673-5289af78f6e2,1,,1,
42efc59c-c020-48e2-b026-75d9f9fe822f,1,,1,
3a2e19d8-7e21-4881-86c3-d1c2be5dcd3f,1,,1,
937a27e1-658b-4f43-926a-cb793644df4c,1,,1,
00dd1095-6c94-45fa-9b24-385859f0ea1c,0,15,15,safeguarding children
ca1de02c-edde-4cf9-9646-188185fc47e2,1,,1,
369d21d3-b96b-4bc1-9e43-88642aa99749,1,,1,
e1d084e9-d73e-49bb-8182-8e456efc92ae,1,,1,
b0b695da-b7b7-4b8c-8c8f-57c5ee5a5e5d,1,,1,
dddef7ac-f2a4-4352-8c08-a60605a9ea2f,1,,1,
c0cff18e-17b3-4fa8-8f9b-a58660a1958d,1,,1,
b8e5e2e1-0cb3-49cd-bbfe-989ad360487f,1,,1,
75779af4-20d9-49b5-893a-a538ed9b68d5,0,79,79,Substance abuse interventions
ea3676d5-e793-4d1b-a36f-a03560be76a2,1,,1,
692b0f2c-d815-4450-949e-409d1e7d3ca9,0,12,12,Changing museum practice around presenting crime
bbc76463-3e2d-4046-959d-17a30d4194b3,1,,1,
3177768c-face-4315-94e5-2bcbb5bac9b7,0,15,15,safeguarding children online and children's digital rights
4c9548ce-0188-448b-806c-35b3c6f3668a,1,,1,
4308ad5e-6ca5-4df7-ab13-c6b237adab5a,1,,1,
b4293a1c-95a5-4e4f-af0a-40e2170c0fdc,0,15,15,Safeguarding children
cc4a36e5-963d-45ce-95ab-57a620e96685,0,4,4,Care and support for families of sexually abused children or children with disabilities in highly discriminatory/discriminated against groups
a9954760-b02a-491a-a024-7ebdc7d3134d,0,13,13,"workplace conditions - anti-bullying, etc"
f803d508-941c-4217-a96d-38336bc351ab,1,,1,
b534b365-1b27-4eb2-a21f-f59fe8d6f49e,0,13,13,Workplace conditions - dignity and respect in the workplace
403985f6-a2dd-45e1-83d4-15fc651ba8a2,1,,1,
b2d7d886-a030-4e2d-b482-c4a7b5e6fc1d,0,15,15,Safeguarding children
3a8a0539-5079-44d7-ab6b-51bf439571df,1,,1,
b3693d6a-465e-4cbd-bdd2-c5cf0b10927c,0,15,15,Safeguarding children 
1374661e-c908-4e54-baec-c6050dbbaee7,1,,1,
a49e9ea7-7995-4010-9645-317ba9c66d5f,1,,1,
2a204652-449f-4ef1-adce-5a66ee3df05a,1,,1,
aa6867fc-3f98-4390-90fe-87194117f25f,0,15,15,This is both health intervention and crime stuff - could be a -1
e2bcf1a3-6bec-4766-b886-95465e499b98,1,,1,
82a13625-60d3-4230-9318-abf264efb3ea,0,76,76,Crime writing 
9e4f4942-7b36-446e-8a7e-8520ebfdce96,1,,1,
7d9b7b53-1e72-4514-8fba-8189e500f85c,0,76,76,Accessing literature 
e3d5aa4e-ef1b-458b-ae44-4363f9e280e6,0,38,38,Participation in democracy 
17378e89-1720-4762-a041-4744fdaf3536,0,15,15,Safeguarding children
87d9af49-f473-4ef7-98e1-1a06a7bfc5db,0,79,79,Substance abuse intervention 
c153fc5d-cfe2-445f-922c-0ca20ce0538f,1,,1,
ca005216-970e-4311-88a0-677f4464c584,1,,1,
f2efe64e-70b6-41f0-9ce1-58cd35aa6367,1,,1,
b483ecb5-38d7-468b-846d-33c4a6a951ce,0,15,15,Safeguarding children
6a37f66a-d6e4-4a3f-a398-f23af9dcf2a4,1,,1,
37165b7e-a3d7-4fc3-ad9c-be4236dc7b8b,1,,1,
68f238e4-c2ec-4518-90ad-30c9740a8162,1,,1,
7b88f468-9d80-4c6e-8af8-c5f13a230835,1,,1,
a623f49a-a090-4916-a6c6-864f2303fac6,1,,1,
700f9cfd-4d90-457c-ba82-adfd6ba1ee8a,1,,1,
08378b90-960e-49f7-af7c-ccf8dab9eae5,1,,1,
eadb2aa6-bede-4323-a029-4e9782b93ca2,1,,1,
434a707a-2734-4b51-8d88-8fda33e19cd9,0,4,4,Resources for couples therapy and relationship improvement
f684b119-668c-4ebe-a1ff-f7bf7361da81,0,15,15,Safeguarding children
0a36c601-4573-4109-b648-94f60bd01488,0,20,20,Arts for health and society - arts in criminal justice
e029ec38-d9e2-47b6-b413-b84b30804c59,1,,1,
b21e6a78-02d9-4230-93f9-a036b4290e22,1,,1,
e28ccea9-1890-40e7-812c-7aa46f987063,1,,1,
abb2dcb1-5eff-4002-8b83-b5a20d97e86c,1,,1,
0c519f26-d63e-43fc-a97e-f081f66516fd,1,,1,
f7b980fe-d6fa-4629-90a1-80e562ce2d19,1,,1,
3c06a142-2a92-4de3-9317-5818d796f5ab,1,,1,
a8961ce7-d5a7-46fc-8c8b-3d27c14e7d92,1,,1,
a278abf2-0456-4a48-960d-09af71afe810,1,,1,
c6351043-a5ff-4d3c-ac72-3986cb067d8c,0,10,10,Prison heritage and prison history research 
0a520075-0da8-4ac4-8f4b-76c807d6ebb4,0,58,58,
542e76f9-6242-4b3e-ac9c-0335cf65c01f,1,,1,
b451237d-ac2d-49ca-b2f0-a028ef5693fa,0,15,15,Safeguarding women and children
0f7dd807-448e-4dc8-ae21-97e886dcfe63,1,,1,
4bfdc47c-5b89-4b11-9c85-2a03094e0938,1,,1,
eefef9bf-c15f-4ed8-8f21-ae89231a8a13,1,,1,
12876ab1-0099-4194-adb5-a52a38f2b17c,1,,1,
a2680273-2365-44f3-acd7-9b71cf3eb3bc,1,,1,
f50b64d6-f19a-4166-b1bf-c79b12ff18ec,1,,1,
63e3ffbe-bbdd-458b-bf4c-ddaafcb361dd,0,4,4,family reunification after justice proceedings
3bb41326-8bda-428c-9b3c-9c5ce3f87caa,1,,1,
efd5e18e-cf60-4453-8a9a-bb693c0e3308,1,,1,
e9e43ed4-afd6-4105-b664-c3c0aa5a246f,0,15,15,Safeguarding women
45165906-c80a-41ca-a281-4d5d63085435,1,,1,
37056b9b-a03e-4884-b00d-39f08b4df719,1,,1,
81c171af-4d15-4c04-9856-5c39558bf1a4,1,,1,
4df8dd97-da89-4c31-8626-18d683a07718,0,20,20,Creative writing support social justice 
73072540-9ec5-40d0-8b30-a8d9ceecb02e,1,,1,
90e3cd2c-c9aa-421a-8159-eb635ffffeb7,1,,1,
29b63858-0d3c-4181-b842-2993d8dcfcab,1,,1,
55be8366-8eaa-4830-bab1-e77c587a83a0,1,,1,
1f0e1b1f-bb34-4d48-bffc-7c9907ee74cb,0,11,11,Film and TV
81fd0208-af71-4941-9966-64ed1a5dd6d9,1,,1,
eb92be7e-d816-448f-99a7-6640fb5e3f84,1,,1,
7291c4e2-8b61-4a26-b4b0-337c1686e156,1,,1,
22028244-9410-441d-aad2-b91196a4f384,1,,1,
025e2555-b7f0-42d9-9d48-a572c91ff584,1,,1,
4546fb34-98cf-454b-9464-f9834e5b8363,1,,1,
d877c8d8-aa32-49b9-af05-6fd5ee188e7c,1,,1,
07542b9a-c2f9-4da7-88d8-9090210ab27b,1,,1,
37136c50-51ca-4334-9dd4-ac351e763524,1,,1,
253b395b-28b3-465e-8148-3a126c13e87b,0,15,15,Safeguarding women
cf088c5c-0143-4237-a887-b45f00366047,1,,1,
db40ffee-0a07-4f54-9906-a9c455057221,1,,1,
f464c03e-28c2-4756-8ba6-f421d89bceab,1,,1,
d03b0656-1392-43d9-ad68-996cf919e893,1,,1,
80354872-7c4b-4ec4-8a34-959fbe5cac3a,1,,1,
df318bf6-b179-4e61-aea5-a22f078396f4,1,,1,
dcd83434-243a-4fba-946d-ea6ae7c78a08,1,,1,
ce2df3f5-c749-48f5-93b2-f691ccf24839,0,15,15,Safeguarding women
995df1c3-f85d-47ed-a9b4-011a5ab9a226,1,,1,
ba0ac59c-97dc-469f-b8ce-4ca98ec6e556,1,,1,
ec178574-2dd6-4939-bc15-7a50712bbf0a,1,,1,
11b20b19-cb9b-4c82-b525-97610359eb98,1,,1,
3c7455b1-fa9d-485a-95bb-b5f03fdbebdf,1,,1,
c70e1bb1-fe45-4b15-b644-40fe4be239d7,1,,1,
ddfac7e2-299e-427a-b017-4dc678f039a6,1,,1,
fd44cf9b-ad75-470a-8128-f215bcce639a,1,,1,
8af886c7-8786-4998-b2ae-665b635b77fb,1,,1,
a695ff84-d9dc-4c0e-a239-ec5f836abd48,0,21,21,Peacekeeping initiatives in Afghanistan
fb8dee8a-26bb-4e8f-8f9a-1407a61bc38f,1,,1,
fb18cb85-cf73-49bc-9817-11869bf435cd,0,67,67,
9e840be8-3f25-4a62-810a-f4099fc6fb7d,1,,1,
8700f9b5-6273-43f3-aec6-ba1afb5b9406,1,,1,
f6f22422-62a6-4335-87a1-7507431a3971,0,44,44,Psychiatric care protocols to improve safety in psychiatric hospitals
4821f153-4f39-4d99-910e-5e59e145eafc,1,,1,
2807a0db-824f-4453-b474-e908cb4b23f2,1,,1,
27670a26-cd14-4300-8d5a-6abcf19760e2,0,44,44,mental health treatment and diagnosis
9b500c83-ecca-4c80-943b-8f57caebe9ca,1,,1,
4ab2312b-1b7f-49b0-ab60-1e5b2e22ad16,1,,1,
9c6631fc-626a-4eea-b835-152cc78e1e9b,1,,1,
fa44e2a5-ceda-42b8-9551-76baf2a08b24,1,,1,
2228f191-f860-40c6-84be-1b413afd6fbe,0,77,77,Historic crime reviewed
27386e84-e9d5-4e92-bec5-100faaa3f87e,0,2,2,business auditing practice
c92a788c-8f5b-425e-9991-207ec12fa38b,1,,1,
245c9ed8-861a-4609-a21b-6be4b5f09155,0,4,4,children in care and family justice
bb8ca9f2-649d-425e-a340-47919cf8a216,0,16,16,I think this should go in one of the financial topics
902610a8-b264-4bb0-8fe7-9cbb904754d4,1,,1,
50651d08-7946-4aac-b25e-523707b728d6,1,,1,
020ddde5-8d53-41cb-a199-f2334cf6f8dc,1,,1,
086d578e-7bcb-49ec-a56b-dae1e6d4368e,1,,1,
44147e1c-7aa2-459c-a065-2c9f0f15852e,1,,1,
8ce142f6-1804-45e9-9b72-199777adf449,0,4,4,Family mediation funding to improve outcomes for children
b8e1e56c-7862-44ab-9bb8-a4715fe6fe86,1,,1,
8b8a6e01-045e-46de-b980-77cf8b53636f,1,,1,
6c176304-8f13-40bf-8c72-46ae9e64e112,0,4,4,Improving family mediation for gender and sexuality diverse families
7d9c92b8-8627-4c7d-9324-2625901b706f,1,,1,
44ea9bd5-971a-48e4-8b0d-59aa8ef619b7,1,,1,
06194b45-530d-48d2-9233-3fbd00251f55,0,38,38,
73a36da6-b575-4951-a5a6-0c82a9ee6a54,0,47,47,Public health ethics
d77093dd-e326-4f8e-80b9-df2d6b00519a,1,,1,
55be9c6b-54dc-476d-a299-ae943d6e99e5,1,,1,
88345e8f-f37f-447c-9649-f693b34ed2e0,1,,1,
0b0d1808-cdac-442b-ac19-5c9103ff9cd0,1,,1,
e1eb9e88-6383-402d-8625-c83cf4aabca7,1,,1,
552f4ed0-5096-449a-9e40-e670fc4cbbf3,0,2,2,Early years leadership programme - I think under business and management? 
24869ec8-1ad2-4981-b291-044b8f718447,1,,1,
55ea51fe-8b8a-4365-a5dd-dbb6058b9d42,0,24,24,Anonymisation of data 
d079f333-844f-4be6-af08-4b2a210cd5ad,0,2,2,Conflict management in the workplace
b41fb1c4-9ee6-47b5-adf8-f4dab1514c10,1,,1,
c0cc35ee-4ab4-433d-82cf-c5346c10a354,1,,1,
dc3b1e38-eaeb-4ea4-a619-52877e15f503,1,,1,
37b2f372-cf30-4f06-9abc-450bc20c2dfb,1,,1,
d7077388-507c-41b8-8d36-952985a5f0af,1,,1,
134d33dd-1716-4edc-99f9-0552501c91d4,1,,1,
0eb259bf-d4e4-44ed-8d6f-f20ce3f214e7,1,,1,
72051b2f-7a5c-4af4-bffc-8ca7038203e2,1,,1,
6b018b21-99ca-4da5-9b93-4486d703f9ca,1,,1,
70b469cb-d9c3-4666-9e63-1181d19c1ffc,1,,1,
565431e1-9e18-4409-bf69-7667a7ba3d05,0,84,84,Measuring digital skills and inequalities around the world
ad64fd27-abf4-4c77-8479-ef379ff024db,0,78,78,Vulnerable communities - supporting victims of human trafficking and modern slavery
f7451721-53b4-4665-ad63-ab5bde115436,0,7,7,Professional development and organisational learning 
651b5788-0be0-478a-bf63-eb31aa4a24be,1,,1,
f93cd083-e0bc-4668-818c-e1b87b532db7,1,,1,
52a24d30-9335-4f5c-8370-aea3721c7c11,0,67,67,Online counselling for young people 
65705dc3-4048-401e-802b-39c4a064d5b9,1,,1,
2983380a-4924-48e3-a724-9179b167c670,1,,1,
00f094aa-78d1-4c7a-8248-d59f47ea50c7,0,45,45,International human rights for individuals with mental disabilities
8dc8b7fb-5740-47d1-8bce-f6b922178dc2,0,45,45,Human rights in care contexts
0f8145c0-33f3-4c42-9c69-2374f409f4de,1,,1,
df15861f-1eca-4bd2-9b57-333aac78510e,1,,1,
cf62cbc3-ceb9-4d10-802b-435793702a35,0,71,71,Psychology of online communication and behaviour - putting it in 71 because it covers social media 
43a44ad0-898f-48d8-9208-6cf02fc27816,1,,1,
94b4b87a-7ff1-4be3-a880-8dda0da88050,1,,1,
d1953685-9f19-4629-a2e4-657dfed6fd48,1,,1,
c90a1c87-9575-45fd-a37a-e736c3b739d7,1,,1,
e90f372d-97e0-4fe4-9b92-d2683c3ed8e3,1,,1,
ba3d63e9-8802-4b37-9234-b952ffd87d34,1,,1,
57542940-5534-4d95-9322-dfdee14fabbb,1,,1,
445ce8d6-a5d0-475a-967b-0aa68ed1f503,0,71,71,Social media and online life
d4fda5e2-9c21-4a63-8334-04a8192c1e16,1,,1,
daa7e0ab-6cca-4966-adf6-0b3c737bb1a0,1,,1,
34960013-31a3-43cb-a718-06620199a1d3,0,44,44,Tool for behavioural studies in psychology to help psychological health research
64ac54dc-d55f-463c-a379-079a344cc35a,1,,1,
f8d6b98a-55bc-49df-b3b6-18c9880e7b2d,1,,1,
81758e80-d1ab-43dd-9723-ffd8f53ef90b,0,77,77,Historic child abuse
179ac72d-cbac-4325-b9e6-639cebf1ed1c,0,2,2,"Communication training for public, private, and third sector organisations"
16f1f6bb-b6a6-41be-afca-e53102bdc259,0,78,78,Vulnerable communities - giving voices to victims of human trafficking 
5ccb4a0c-0541-4e29-9b11-ad9f1e2f3ac7,1,,1,
e79abb62-ed4e-41b7-b211-035f722417c5,1,,1,
d42c7057-4b94-4412-ae39-c7a8ec2248fd,1,,1,
993ff972-bdfd-4e6d-8c05-693e287482a6,0,84,84,Digital inequality
3f0ce6f9-5866-4f1f-9877-ecf5785b267a,1,,1,
c2ba8c5d-7b81-4b9a-a677-3d3a72baefec,1,,1,
db1a6749-13fe-40b3-bd78-fbb76a926f65,1,,1,
b818e3dc-eca8-4149-8989-2e24b43f021b,1,,1,
8ac1ad2c-582c-40b8-ad2c-8c3b1eae4a26,1,,0,
58e184f3-1770-47fe-a62a-3f5b19db602b,0,49,49,Putting this in food but could also be preventive care
24a120ab-3391-4ed8-aff3-df74d6fc9e68,1,,0,
d2404cb0-78b1-4c83-afde-cbff2fb839d1,1,,0,
eeb15805-9195-47b7-94ba-ab8d7daca1fd,1,,0,
537dd896-904a-4af8-ab1c-6656e932ea0d,0,67,67,
924f5166-1b3a-4fab-9ea9-f8d793de58df,0,67,67,
0b21884b-e3f1-4d94-9f7d-a5c84e1b5d07,1,,0,
0c58455f-984f-4713-9e43-281d5be6ca9c,1,,0,
97173eb1-24b8-4bb7-9ed7-902fe8152c4a,1,,0,
357e26ca-2ce6-4280-82ec-45afa5f8a8e0,1,,0,
de5b6e71-ca79-4cd8-8fd5-aa6958df9dd8,1,,0,
04a85d0e-66bb-41c4-9f98-7fc36365fe8e,1,,0,could be food as well
c81e94e2-eadc-4bab-8f05-a7cc2103e751,1,,0,
2d34dd62-72a6-46e2-b023-d8913c2a1260,1,,0,
fc18500c-3abf-4256-b9ed-599b2b89deb7,1,,0,
9a6369bd-5147-461b-92f7-b6564bc81488,1,,0,
6c9b745d-2d57-4b4e-957f-cbf4cada988f,1,,0,
4ba12d6b-ca49-4043-bcec-42da60d9d564,1,,0,
3a3782a8-fa69-47f7-b2ad-0f2fd13e5a23,1,,0,
d9fbf701-c151-4c5b-a780-0aa06057d688,1,,0,
2ebf27f9-6dc4-4193-a741-3af2c1349c83,1,,0,
7ac9ba42-f475-48bf-9c53-f7dae8426bb9,0,49,49,
ea4a7e05-f618-43c2-a39b-5cd7793ffecb,1,,0,
29542967-38e4-4a45-9660-6d73ea5f5a66,1,,0,
d2ebdbd6-c160-424a-a5f7-651dded77cbf,1,,0,
026c2a2c-eefc-4c30-a7c5-775e62d8f246,0,7,7,
cf691c1b-896b-4811-bc96-fe7b44e4010e,1,,0,
63d5b1cc-c1f9-41e6-9c9d-a9fab9a2bf8e,1,,0,
02fd261a-3cb9-4413-9675-2decf1d9a289,1,,0,
50d8da49-35a0-4f61-a389-c55a0c74217a,1,,0,
571663bf-f2f3-4b48-b016-c5f014c732f9,1,,0,
bb32cc84-8b2a-4b8c-985f-50250d953185,1,,0,
adbe074e-dce7-4125-8205-ee2887a7ff73,1,,0,
7bd71cfe-8475-40b4-beab-09b87e0b5a66,1,,0,
223b5e93-fbcd-48e8-99ee-76806ff67df3,1,,0,
df3b2460-cc18-47b7-9d6e-96ba37b0bad4,1,,0,
152e1057-c458-414b-bd2b-fa623cb8e1dd,1,,0,
8dc6a717-f45e-45c5-9f5b-597be9cdd91c,1,,0,
3126103b-7983-404b-b679-b4c62bbce959,1,,0,
79bf71ba-c03e-44ba-ad51-438e8851a496,1,,0,
a66a0431-eedd-4eaa-b46a-4e06dfa1ede8,1,,0,
